county,date,vaccines_started,vaccines_completed,vaccines_first_additional_dose
Defiance,2021-03-10,195,161,0
Defiance,2021-03-11,234,423,0
Defiance,2021-03-12,472,180,0
Defiance,2021-03-13,123,110,0
Defiance,2021-03-14,3,2,0
Defiance,2021-03-15,76,108,0
Defiance,2021-03-16,396,94,0
Defiance,2021-03-17,207,498,0
Defiance,2021-03-18,273,350,0
Defiance,2021-03-19,278,450,0
Defiance,2021-03-20,173,114,0
Defiance,2021-03-21,7,2,0
Defiance,2021-03-22,94,51,0
Defiance,2021-03-23,198,142,0
Defiance,2021-03-24,162,68,0
Defiance,2021-03-25,171,154,0
Defiance,2021-03-26,346,306,0
Defiance,2021-03-27,74,14,0
Defiance,2021-03-28,0,5,0
Defiance,2021-03-29,100,142,0
Defiance,2021-03-30,192,161,0
Defiance,2021-03-31,219,229,0
Defiance,2021-04-01,250,142,0
Defiance,2021-04-02,271,157,0
Defiance,2021-04-03,84,20,0
Defiance,2021-04-04,7,0,0
Defiance,2021-04-05,137,97,0
Defiance,2021-04-06,172,265,0
Defiance,2021-04-07,159,218,0
Defiance,2021-04-08,136,238,0
Defiance,2021-04-09,140,722,0
Defiance,2021-04-10,34,114,0
Defiance,2021-04-11,9,6,0
Defiance,2021-04-12,89,84,0
Defiance,2021-04-13,43,304,0
Defiance,2021-04-14,76,98,0
Defiance,2021-04-15,57,161,0
Defiance,2021-04-16,55,136,0
Defiance,2021-04-17,28,88,0
Defiance,2021-04-18,1,3,0
Defiance,2021-04-19,16,70,0
Defiance,2021-04-20,56,178,0
Defiance,2021-04-21,28,185,0
Defiance,2021-04-22,40,155,0
Defiance,2021-04-23,46,375,0
Defiance,2021-04-24,20,66,0
Defiance,2021-04-25,4,5,0
Defiance,2021-04-26,30,117,0
Defiance,2021-04-27,43,133,0
Defiance,2021-04-28,60,125,0
Defiance,2021-04-29,51,159,0
Defiance,2021-04-30,77,106,0
Defiance,2021-05-01,40,45,0
Defiance,2021-05-02,1,4,0
Defiance,2021-05-03,17,54,0
Defiance,2021-05-04,49,67,0
Defiance,2021-05-05,42,77,0
Defiance,2021-05-06,31,62,0
Defiance,2021-05-07,39,55,0
Defiance,2021-05-08,21,34,0
Defiance,2021-05-09,0,2,0
Defiance,2021-05-10,44,63,0
Defiance,2021-05-11,26,39,0
Defiance,2021-05-12,50,91,0
Defiance,2021-05-13,63,53,0
Defiance,2021-05-14,99,94,0
Defiance,2021-05-15,64,24,0
Defiance,2021-05-16,28,8,0
Defiance,2021-05-17,75,39,0
Defiance,2021-05-18,99,87,0
Defiance,2021-05-19,67,53,0
Defiance,2021-05-20,70,60,0
Defiance,2021-05-21,83,89,0
Defiance,2021-05-22,62,26,0
Defiance,2021-05-23,24,8,0
Defiance,2021-05-24,46,31,0
Defiance,2021-05-25,52,42,0
Defiance,2021-05-26,62,47,0
Defiance,2021-05-27,59,42,0
Defiance,2021-05-28,47,34,0
Defiance,2021-05-29,35,23,0
Defiance,2021-05-30,8,8,0
Defiance,2021-05-31,4,3,0
Defiance,2021-06-01,22,24,0
Defiance,2021-06-02,44,47,0
Defiance,2021-06-03,42,65,0
Defiance,2021-06-04,53,65,0
Defiance,2021-06-05,23,49,0
Defiance,2021-06-06,8,23,0
Defiance,2021-06-07,17,55,0
Defiance,2021-06-08,38,56,0
Defiance,2021-06-09,24,64,0
Defiance,2021-06-10,43,56,0
Defiance,2021-06-11,22,64,0
Defiance,2021-06-12,14,43,0
Defiance,2021-06-13,4,24,0
Defiance,2021-06-14,9,30,0
Defiance,2021-06-15,13,47,0
Defiance,2021-06-16,14,49,0
Defiance,2021-06-17,25,38,0
Defiance,2021-06-18,30,58,0
Defiance,2021-06-19,16,30,0
Defiance,2021-06-20,1,11,0
Defiance,2021-06-21,9,22,0
Defiance,2021-06-22,23,19,0
Defiance,2021-06-23,19,46,0
Defiance,2021-06-24,12,45,0
Defiance,2021-06-25,17,36,0
Defiance,2021-06-26,8,15,0
Defiance,2021-06-27,0,8,0
Defiance,2021-06-28,6,18,0
Defiance,2021-06-29,11,31,0
Defiance,2021-06-30,15,28,0
Defiance,2021-07-01,18,32,0
Defiance,2021-07-02,12,20,0
Defiance,2021-07-03,8,12,0
Defiance,2021-07-04,1,5,0
Defiance,2021-07-05,7,10,0
Defiance,2021-07-06,14,14,0
Defiance,2021-07-07,19,18,0
Defiance,2021-07-08,17,20,0
Defiance,2021-07-09,17,26,0
Defiance,2021-07-10,11,11,0
Defiance,2021-07-11,2,2,0
Defiance,2021-07-12,22,17,0
Defiance,2021-07-13,7,15,0
Defiance,2021-07-14,19,18,0
Defiance,2021-07-15,20,22,0
Defiance,2021-07-16,16,15,0
Defiance,2021-07-17,14,10,0
Defiance,2021-07-18,10,2,0
Defiance,2021-07-19,21,7,0
Defiance,2021-07-20,23,19,0
Defiance,2021-07-21,18,11,0
Defiance,2021-07-22,20,21,0
Defiance,2021-07-23,29,18,0
Defiance,2021-07-24,15,4,0
Defiance,2021-07-25,10,4,0
Defiance,2021-07-26,40,10,0
Defiance,2021-07-27,29,12,0
Defiance,2021-07-28,26,15,0
Defiance,2021-07-29,34,18,0
Defiance,2021-07-30,35,15,0
Defiance,2021-07-31,13,12,0
Defiance,2021-08-01,17,3,0
Defiance,2021-08-02,24,17,0
Defiance,2021-08-03,22,12,0
Defiance,2021-08-04,33,19,0
Defiance,2021-08-05,44,13,0
Defiance,2021-08-06,31,15,0
Defiance,2021-08-07,20,10,0
Defiance,2021-08-08,15,10,0
Defiance,2021-08-09,32,24,0
Defiance,2021-08-10,23,22,0
Defiance,2021-08-11,40,24,0
Defiance,2021-08-12,36,22,0
Defiance,2021-08-13,36,25,2
Defiance,2021-08-14,13,18,2
Defiance,2021-08-15,11,6,1
Defiance,2021-08-16,27,20,1
Defiance,2021-08-17,20,25,3
Defiance,2021-08-18,25,25,5
Defiance,2021-08-19,32,27,4
Defiance,2021-08-20,33,25,4
Defiance,2021-08-21,18,18,1
Defiance,2021-08-22,15,14,0
Defiance,2021-08-23,12,17,6
Defiance,2021-08-24,26,15,4
Defiance,2021-08-25,37,36,4
Defiance,2021-08-26,21,36,4
Defiance,2021-08-27,32,27,4
Defiance,2021-08-28,17,19,0
Defiance,2021-08-29,10,14,3
Defiance,2021-08-30,20,19,4
Defiance,2021-08-31,26,23,1
Defiance,2021-09-01,18,21,2
Defiance,2021-09-02,18,27,1
Defiance,2021-09-03,27,28,2
Defiance,2021-09-04,17,15,4
Defiance,2021-09-05,13,9,2
Defiance,2021-09-06,6,10,1
Defiance,2021-09-07,8,21,0
Defiance,2021-09-08,24,30,5
Defiance,2021-09-09,26,26,2
Defiance,2021-09-10,33,38,2
Defiance,2021-09-11,10,19,0
Defiance,2021-09-12,11,24,0
Defiance,2021-09-13,13,12,2
Defiance,2021-09-14,25,13,1
Defiance,2021-09-15,25,29,0
Defiance,2021-09-16,15,25,0
Defiance,2021-09-17,19,27,0
Defiance,2021-09-18,11,15,0
Defiance,2021-09-19,8,9,0
Defiance,2021-09-20,11,17,4
Defiance,2021-09-21,9,21,2
Defiance,2021-09-22,23,13,1
Defiance,2021-09-23,23,19,3
Defiance,2021-09-24,24,18,16
Defiance,2021-09-25,12,17,15
Defiance,2021-09-26,5,11,9
Defiance,2021-09-27,14,10,30
Defiance,2021-09-28,14,16,46
Defiance,2021-09-29,18,11,25
Defiance,2021-09-30,14,19,41
Defiance,2021-10-01,16,21,40
Defiance,2021-10-02,5,9,16
Defiance,2021-10-03,6,13,6
Defiance,2021-10-04,10,8,22
Defiance,2021-10-05,12,18,20
Defiance,2021-10-06,15,15,20
Defiance,2021-10-07,6,20,26
Defiance,2021-10-08,15,11,19
Defiance,2021-10-09,6,11,10
Defiance,2021-10-10,6,6,4
Defiance,2021-10-11,9,15,14
Defiance,2021-10-12,13,10,16
Defiance,2021-10-13,8,15,9
Defiance,2021-10-14,13,14,24
Defiance,2021-10-15,14,19,79
Defiance,2021-10-16,4,13,16
Defiance,2021-10-17,3,9,3
Defiance,2021-10-18,11,18,22
Defiance,2021-10-19,1,8,29
Defiance,2021-10-20,11,16,28
Defiance,2021-10-21,13,13,27
Defiance,2021-10-22,21,28,100
Defiance,2021-10-23,5,3,53
Defiance,2021-10-24,11,3,36
Defiance,2021-10-25,13,14,186
Defiance,2021-10-26,16,21,176
Defiance,2021-10-27,22,37,230
Defiance,2021-10-28,19,15,206
Defiance,2021-10-29,16,18,185
Defiance,2021-10-30,11,12,66
Defiance,2021-10-31,7,5,43
Defiance,2021-11-01,12,14,115
Defiance,2021-11-02,11,14,143
Defiance,2021-11-03,10,12,142
Defiance,2021-11-04,15,16,127
Defiance,2021-11-05,17,18,123
Defiance,2021-11-06,9,4,40
Defiance,2021-11-07,7,6,26
Defiance,2021-11-08,11,6,98
Defiance,2021-11-09,46,10,129
Defiance,2021-11-10,32,12,131
Defiance,2021-11-11,24,13,145
Defiance,2021-11-12,26,13,200
Defiance,2021-11-13,21,11,50
Defiance,2021-11-14,14,8,30
Defiance,2021-11-15,26,13,96
Defiance,2021-11-16,19,10,155
Defiance,2021-11-17,30,16,176
Defiance,2021-11-18,57,17,156
Defiance,2021-11-19,31,17,182
Defiance,2021-11-20,10,10,63
Defiance,2021-11-21,10,6,24
Defiance,2021-11-22,13,9,144
Defiance,2021-11-23,16,12,110
Defiance,2021-11-24,30,14,155
Defiance,2021-11-25,0,0,0
Defiance,2021-11-26,17,7,71
Defiance,2021-11-27,5,9,55
Defiance,2021-11-28,13,13,24
Defiance,2021-11-29,29,19,96
Defiance,2021-11-30,21,35,163
Defiance,2021-12-01,34,44,187
Defiance,2021-12-02,41,27,195
Defiance,2021-12-03,23,18,177
Defiance,2021-12-04,13,14,43
Defiance,2021-12-05,4,4,39
Defiance,2021-12-06,15,20,78
Defiance,2021-12-07,28,21,113
Defiance,2021-12-08,16,20,158
Defiance,2021-12-09,15,44,139
Defiance,2021-12-10,25,29,146
Defiance,2021-12-11,7,7,33
Defiance,2021-12-12,4,10,25
Defiance,2021-12-13,17,14,74
Defiance,2021-12-14,9,16,149
Defiance,2021-12-15,16,26,112
Defiance,2021-12-16,17,17,126
Defiance,2021-12-17,42,18,166
Defiance,2021-12-18,9,5,43
Defiance,2021-12-19,6,7,28
Defiance,2021-12-20,34,17,100
Defiance,2021-12-21,15,8,131
Defiance,2021-12-22,32,14,138
Defiance,2021-12-23,26,12,86
Defiance,2021-12-24,3,4,11
Defiance,2021-12-25,0,0,0
Defiance,2021-12-26,6,9,27
Defiance,2021-12-27,18,18,74
Defiance,2021-12-28,30,17,84
Defiance,2021-12-29,20,27,120
Defiance,2021-12-30,29,13,110
Defiance,2021-12-31,7,10,40
Defiance,2022-01-01,1,0,2
Defiance,2022-01-02,12,8,16
Defiance,2022-01-03,9,12,45
Defiance,2022-01-04,13,9,46
Defiance,2022-01-05,16,8,49
Defiance,2022-01-06,11,13,53
Defiance,2022-01-07,0,0,0
Delaware,2020-12-14,5,0,0
Delaware,2020-12-15,20,0,0
Delaware,2020-12-16,34,0,0
Delaware,2020-12-17,50,0,0
Delaware,2020-12-18,87,0,0
Delaware,2020-12-19,7,0,0
Delaware,2020-12-20,3,0,0
Delaware,2020-12-21,211,0,0
Delaware,2020-12-22,79,0,0
Delaware,2020-12-23,433,1,0
Delaware,2020-12-24,243,0,0
Delaware,2020-12-25,3,0,0
Delaware,2020-12-26,154,0,0
Delaware,2020-12-27,100,0,0
Delaware,2020-12-28,697,0,0
Delaware,2020-12-29,502,0,0
Delaware,2020-12-30,586,0,0
Delaware,2020-12-31,414,5,0
Delaware,2021-01-01,128,4,0
Delaware,2021-01-02,255,1,0
Delaware,2021-01-03,87,3,0
Delaware,2021-01-04,541,5,0
Delaware,2021-01-05,507,26,0
Delaware,2021-01-06,645,40,0
Delaware,2021-01-07,786,26,0
Delaware,2021-01-08,667,78,0
Delaware,2021-01-09,231,6,0
Delaware,2021-01-10,106,5,0
Delaware,2021-01-11,368,107,0
Delaware,2021-01-12,539,76,0
Delaware,2021-01-13,400,93,0
Delaware,2021-01-14,735,132,0
Delaware,2021-01-15,626,30,0
Delaware,2021-01-16,288,30,0
Delaware,2021-01-17,104,28,0
Delaware,2021-01-18,182,340,0
Delaware,2021-01-19,421,160,0
Delaware,2021-01-20,566,288,0
Delaware,2021-01-21,920,199,0
Delaware,2021-01-22,984,224,0
Delaware,2021-01-23,564,44,0
Delaware,2021-01-24,146,46,0
Delaware,2021-01-25,553,307,0
Delaware,2021-01-26,754,423,0
Delaware,2021-01-27,762,602,0
Delaware,2021-01-28,722,500,0
Delaware,2021-01-29,757,378,0
Delaware,2021-01-30,343,160,0
Delaware,2021-01-31,138,31,0
Delaware,2021-02-01,514,579,0
Delaware,2021-02-02,724,579,0
Delaware,2021-02-03,1055,382,0
Delaware,2021-02-04,1165,886,0
Delaware,2021-02-05,1171,856,0
Delaware,2021-02-06,860,325,0
Delaware,2021-02-07,2793,202,0
Delaware,2021-02-08,465,413,0
Delaware,2021-02-09,607,718,0
Delaware,2021-02-10,838,614,0
Delaware,2021-02-11,581,973,0
Delaware,2021-02-12,690,765,0
Delaware,2021-02-13,353,474,0
Delaware,2021-02-14,109,41,0
Delaware,2021-02-15,605,372,0
Delaware,2021-02-16,348,241,0
Delaware,2021-02-17,619,669,0
Delaware,2021-02-18,313,880,0
Delaware,2021-02-19,466,880,0
Delaware,2021-02-20,186,504,0
Delaware,2021-02-21,47,121,0
Delaware,2021-02-22,304,444,0
Delaware,2021-02-23,667,935,0
Delaware,2021-02-24,814,871,0
Delaware,2021-02-25,725,973,0
Delaware,2021-02-26,727,1093,0
Delaware,2021-02-27,245,634,0
Delaware,2021-02-28,119,125,0
Delaware,2021-03-01,707,475,0
Delaware,2021-03-02,924,620,0
Delaware,2021-03-03,878,576,0
Delaware,2021-03-04,1170,706,0
Delaware,2021-03-05,1376,874,0
Delaware,2021-03-06,1518,2843,0
Delaware,2021-03-07,158,258,0
Delaware,2021-03-08,1186,810,0
Delaware,2021-03-09,1534,789,0
Delaware,2021-03-10,1444,1145,0
Delaware,2021-03-11,1803,833,0
Delaware,2021-03-12,1505,865,0
Delaware,2021-03-13,972,363,0
Delaware,2021-03-14,461,362,0
Delaware,2021-03-15,952,561,0
Delaware,2021-03-16,1612,759,0
Delaware,2021-03-17,1912,707,0
Delaware,2021-03-18,2679,798,0
Delaware,2021-03-19,2628,898,0
Delaware,2021-03-20,1393,261,0
Delaware,2021-03-21,833,260,0
Delaware,2021-03-22,1309,526,0
Delaware,2021-03-23,1956,740,0
Delaware,2021-03-24,2738,1224,0
Delaware,2021-03-25,2551,1172,0
Delaware,2021-03-26,2069,1430,0
Delaware,2021-03-27,1057,620,0
Delaware,2021-03-28,243,102,0
Delaware,2021-03-29,1097,617,0
Delaware,2021-03-30,1844,1186,0
Delaware,2021-03-31,2166,1125,0
Delaware,2021-04-01,2586,1861,0
Delaware,2021-04-02,2339,1347,0
Delaware,2021-04-03,1226,1006,0
Delaware,2021-04-04,239,106,0
Delaware,2021-04-05,1004,939,0
Delaware,2021-04-06,1891,1652,0
Delaware,2021-04-07,2202,1932,0
Delaware,2021-04-08,2752,2482,0
Delaware,2021-04-09,2259,2744,0
Delaware,2021-04-10,1134,1727,0
Delaware,2021-04-11,461,890,0
Delaware,2021-04-12,1388,1140,0
Delaware,2021-04-13,1797,1565,0
Delaware,2021-04-14,797,2289,0
Delaware,2021-04-15,1401,1833,0
Delaware,2021-04-16,1206,2107,0
Delaware,2021-04-17,481,1015,0
Delaware,2021-04-18,76,385,0
Delaware,2021-04-19,469,1208,0
Delaware,2021-04-20,977,1833,0
Delaware,2021-04-21,725,2504,0
Delaware,2021-04-22,658,2023,0
Delaware,2021-04-23,606,2276,0
Delaware,2021-04-24,274,886,0
Delaware,2021-04-25,84,255,0
Delaware,2021-04-26,500,1420,0
Delaware,2021-04-27,397,1488,0
Delaware,2021-04-28,740,2516,0
Delaware,2021-04-29,531,2289,0
Delaware,2021-04-30,615,1958,0
Delaware,2021-05-01,224,836,0
Delaware,2021-05-02,80,249,0
Delaware,2021-05-03,309,1058,0
Delaware,2021-05-04,477,1327,0
Delaware,2021-05-05,372,1340,0
Delaware,2021-05-06,318,1545,0
Delaware,2021-05-07,346,1783,0
Delaware,2021-05-08,168,512,0
Delaware,2021-05-09,98,133,0
Delaware,2021-05-10,156,856,0
Delaware,2021-05-11,243,1070,0
Delaware,2021-05-12,336,944,0
Delaware,2021-05-13,730,1079,0
Delaware,2021-05-14,898,945,0
Delaware,2021-05-15,578,428,0
Delaware,2021-05-16,396,129,0
Delaware,2021-05-17,808,542,0
Delaware,2021-05-18,1011,402,0
Delaware,2021-05-19,567,764,0
Delaware,2021-05-20,816,613,0
Delaware,2021-05-21,741,683,0
Delaware,2021-05-22,401,277,0
Delaware,2021-05-23,244,84,0
Delaware,2021-05-24,420,452,0
Delaware,2021-05-25,422,414,0
Delaware,2021-05-26,370,459,0
Delaware,2021-05-27,625,346,0
Delaware,2021-05-28,346,423,0
Delaware,2021-05-29,188,177,0
Delaware,2021-05-30,122,81,0
Delaware,2021-05-31,86,65,0
Delaware,2021-06-01,249,309,0
Delaware,2021-06-02,316,412,0
Delaware,2021-06-03,264,593,0
Delaware,2021-06-04,303,993,0
Delaware,2021-06-05,145,315,0
Delaware,2021-06-06,82,319,0
Delaware,2021-06-07,195,501,0
Delaware,2021-06-08,167,839,0
Delaware,2021-06-09,242,558,0
Delaware,2021-06-10,182,417,0
Delaware,2021-06-11,179,975,0
Delaware,2021-06-12,93,358,0
Delaware,2021-06-13,41,216,0
Delaware,2021-06-14,153,414,0
Delaware,2021-06-15,130,569,0
Delaware,2021-06-16,213,358,0
Delaware,2021-06-17,130,371,0
Delaware,2021-06-18,134,348,0
Delaware,2021-06-19,87,471,0
Delaware,2021-06-20,40,143,0
Delaware,2021-06-21,125,173,0
Delaware,2021-06-22,122,284,0
Delaware,2021-06-23,154,269,0
Delaware,2021-06-24,90,387,0
Delaware,2021-06-25,143,266,0
Delaware,2021-06-26,62,149,0
Delaware,2021-06-27,40,77,0
Delaware,2021-06-28,113,195,0
Delaware,2021-06-29,115,175,0
Delaware,2021-06-30,126,263,0
Delaware,2021-07-01,101,173,0
Delaware,2021-07-02,110,143,0
Delaware,2021-07-03,60,70,0
Delaware,2021-07-04,18,24,0
Delaware,2021-07-05,80,148,0
Delaware,2021-07-06,82,151,0
Delaware,2021-07-07,116,202,0
Delaware,2021-07-08,100,156,0
Delaware,2021-07-09,116,136,0
Delaware,2021-07-10,94,75,0
Delaware,2021-07-11,48,46,0
Delaware,2021-07-12,92,140,0
Delaware,2021-07-13,108,123,0
Delaware,2021-07-14,112,128,0
Delaware,2021-07-15,103,93,0
Delaware,2021-07-16,102,123,0
Delaware,2021-07-17,87,71,0
Delaware,2021-07-18,60,34,0
Delaware,2021-07-19,109,122,0
Delaware,2021-07-20,129,110,0
Delaware,2021-07-21,138,120,0
Delaware,2021-07-22,131,98,0
Delaware,2021-07-23,140,132,0
Delaware,2021-07-24,127,62,0
Delaware,2021-07-25,94,39,0
Delaware,2021-07-26,150,86,0
Delaware,2021-07-27,137,94,0
Delaware,2021-07-28,183,115,0
Delaware,2021-07-29,145,91,0
Delaware,2021-07-30,173,104,0
Delaware,2021-07-31,119,73,0
Delaware,2021-08-01,95,56,0
Delaware,2021-08-02,159,121,0
Delaware,2021-08-03,162,115,0
Delaware,2021-08-04,253,127,0
Delaware,2021-08-05,198,108,0
Delaware,2021-08-06,247,124,0
Delaware,2021-08-07,163,102,0
Delaware,2021-08-08,121,65,0
Delaware,2021-08-09,171,113,0
Delaware,2021-08-10,215,135,0
Delaware,2021-08-11,216,137,0
Delaware,2021-08-12,175,130,0
Delaware,2021-08-13,220,139,4
Delaware,2021-08-14,124,96,27
Delaware,2021-08-15,87,91,19
Delaware,2021-08-16,144,155,44
Delaware,2021-08-17,178,158,87
Delaware,2021-08-18,166,148,73
Delaware,2021-08-19,132,120,100
Delaware,2021-08-20,163,154,74
Delaware,2021-08-21,137,124,42
Delaware,2021-08-22,71,88,10
Delaware,2021-08-23,121,136,33
Delaware,2021-08-24,139,109,68
Delaware,2021-08-25,152,200,41
Delaware,2021-08-26,147,160,55
Delaware,2021-08-27,164,255,63
Delaware,2021-08-28,122,163,21
Delaware,2021-08-29,67,106,16
Delaware,2021-08-30,133,157,59
Delaware,2021-08-31,153,162,54
Delaware,2021-09-01,168,152,79
Delaware,2021-09-02,146,119,46
Delaware,2021-09-03,148,181,42
Delaware,2021-09-04,112,140,15
Delaware,2021-09-05,75,91,14
Delaware,2021-09-06,28,38,5
Delaware,2021-09-07,127,172,50
Delaware,2021-09-08,154,167,62
Delaware,2021-09-09,133,117,46
Delaware,2021-09-10,171,167,40
Delaware,2021-09-11,88,113,21
Delaware,2021-09-12,69,70,10
Delaware,2021-09-13,106,121,36
Delaware,2021-09-14,140,146,48
Delaware,2021-09-15,122,140,35
Delaware,2021-09-16,103,125,41
Delaware,2021-09-17,118,154,42
Delaware,2021-09-18,64,103,20
Delaware,2021-09-19,48,67,7
Delaware,2021-09-20,96,150,34
Delaware,2021-09-21,84,138,46
Delaware,2021-09-22,112,157,46
Delaware,2021-09-23,76,117,47
Delaware,2021-09-24,92,138,168
Delaware,2021-09-25,61,98,223
Delaware,2021-09-26,37,69,160
Delaware,2021-09-27,91,74,433
Delaware,2021-09-28,91,106,549
Delaware,2021-09-29,117,142,542
Delaware,2021-09-30,80,143,405
Delaware,2021-10-01,84,180,492
Delaware,2021-10-02,55,98,195
Delaware,2021-10-03,33,66,113
Delaware,2021-10-04,77,97,344
Delaware,2021-10-05,97,113,500
Delaware,2021-10-06,91,129,397
Delaware,2021-10-07,81,89,437
Delaware,2021-10-08,96,106,394
Delaware,2021-10-09,49,57,319
Delaware,2021-10-10,28,56,89
Delaware,2021-10-11,95,85,311
Delaware,2021-10-12,107,102,386
Delaware,2021-10-13,97,112,621
Delaware,2021-10-14,86,81,460
Delaware,2021-10-15,108,113,652
Delaware,2021-10-16,30,55,131
Delaware,2021-10-17,39,26,83
Delaware,2021-10-18,70,93,261
Delaware,2021-10-19,58,91,400
Delaware,2021-10-20,63,93,375
Delaware,2021-10-21,60,58,354
Delaware,2021-10-22,71,85,700
Delaware,2021-10-23,54,48,469
Delaware,2021-10-24,28,29,211
Delaware,2021-10-25,87,88,888
Delaware,2021-10-26,89,76,922
Delaware,2021-10-27,88,81,1193
Delaware,2021-10-28,67,55,852
Delaware,2021-10-29,73,84,1090
Delaware,2021-10-30,52,63,451
Delaware,2021-10-31,27,28,283
Delaware,2021-11-01,69,76,914
Delaware,2021-11-02,82,111,866
Delaware,2021-11-03,112,103,1245
Delaware,2021-11-04,116,95,880
Delaware,2021-11-05,164,81,982
Delaware,2021-11-06,525,54,444
Delaware,2021-11-07,141,40,257
Delaware,2021-11-08,303,56,694
Delaware,2021-11-09,530,77,861
Delaware,2021-11-10,362,43,1029
Delaware,2021-11-11,444,62,763
Delaware,2021-11-12,390,96,1104
Delaware,2021-11-13,1065,51,467
Delaware,2021-11-14,175,29,285
Delaware,2021-11-15,414,82,772
Delaware,2021-11-16,421,54,807
Delaware,2021-11-17,368,70,1200
Delaware,2021-11-18,482,56,938
Delaware,2021-11-19,552,66,1181
Delaware,2021-11-20,867,44,503
Delaware,2021-11-21,144,27,484
Delaware,2021-11-22,206,67,1025
Delaware,2021-11-23,280,76,1120
Delaware,2021-11-24,296,59,759
Delaware,2021-11-25,3,2,1
Delaware,2021-11-26,191,85,811
Delaware,2021-11-27,159,181,468
Delaware,2021-11-28,78,133,372
Delaware,2021-11-29,404,279,863
Delaware,2021-11-30,139,406,926
Delaware,2021-12-01,149,340,1083
Delaware,2021-12-02,173,334,1282
Delaware,2021-12-03,132,285,1202
Delaware,2021-12-04,123,1164,570
Delaware,2021-12-05,56,166,358
Delaware,2021-12-06,162,437,947
Delaware,2021-12-07,199,372,1077
Delaware,2021-12-08,161,303,1097
Delaware,2021-12-09,166,451,1141
Delaware,2021-12-10,208,431,1191
Delaware,2021-12-11,115,850,565
Delaware,2021-12-12,64,123,451
Delaware,2021-12-13,102,198,999
Delaware,2021-12-14,162,255,1085
Delaware,2021-12-15,165,219,1215
Delaware,2021-12-16,152,74,1210
Delaware,2021-12-17,153,220,1448
Delaware,2021-12-18,116,174,596
Delaware,2021-12-19,86,69,450
Delaware,2021-12-20,170,298,1079
Delaware,2021-12-21,241,170,1312
Delaware,2021-12-22,201,153,1282
Delaware,2021-12-23,160,106,976
Delaware,2021-12-24,42,42,185
Delaware,2021-12-25,0,0,0
Delaware,2021-12-26,83,55,350
Delaware,2021-12-27,193,167,927
Delaware,2021-12-28,222,125,998
Delaware,2021-12-29,239,141,1064
Delaware,2021-12-30,187,148,931
Delaware,2021-12-31,68,61,400
Delaware,2022-01-01,17,11,26
Delaware,2022-01-02,66,63,300
Delaware,2022-01-03,152,111,787
Delaware,2022-01-04,190,147,815
Delaware,2022-01-05,124,128,812
Delaware,2022-01-06,96,111,632
Delaware,2022-01-07,0,0,0
Erie,2020-12-14,1,0,0
Erie,2020-12-15,2,0,0
Erie,2020-12-16,2,0,0
Erie,2020-12-17,1,0,0
Erie,2020-12-18,325,0,0
Erie,2020-12-19,1,0,0
Erie,2020-12-20,0,0,0
Erie,2020-12-21,70,0,0
Erie,2020-12-22,125,0,0
Erie,2020-12-23,406,0,0
Erie,2020-12-24,169,0,0
Erie,2020-12-25,1,0,0
Erie,2020-12-26,90,0,0
Erie,2020-12-27,8,0,0
Erie,2020-12-28,143,0,0
Erie,2020-12-29,201,0,0
Erie,2020-12-30,359,0,0
Erie,2020-12-31,66,0,0
Erie,2021-01-01,22,2,0
Erie,2021-01-02,4,0,0
Erie,2021-01-03,4,0,0
Erie,2021-01-04,66,2,0
Erie,2021-01-05,107,0,0
Erie,2021-01-06,69,1,0
Erie,2021-01-07,323,3,0
Erie,2021-01-08,274,292,0
Erie,2021-01-09,6,0,0
Erie,2021-01-10,2,0,0
Erie,2021-01-11,50,100,0
Erie,2021-01-12,59,105,0
Erie,2021-01-13,87,10,0
Erie,2021-01-14,544,6,0
Erie,2021-01-15,45,9,0
Erie,2021-01-16,109,33,0
Erie,2021-01-17,5,3,0
Erie,2021-01-18,149,69,0
Erie,2021-01-19,162,66,0
Erie,2021-01-20,133,391,0
Erie,2021-01-21,189,158,0
Erie,2021-01-22,484,15,0
Erie,2021-01-23,214,19,0
Erie,2021-01-24,63,7,0
Erie,2021-01-25,166,143,0
Erie,2021-01-26,137,145,0
Erie,2021-01-27,187,334,0
Erie,2021-01-28,474,152,0
Erie,2021-01-29,203,209,0
Erie,2021-01-30,93,7,0
Erie,2021-01-31,47,3,0
Erie,2021-02-01,148,112,0
Erie,2021-02-02,220,102,0
Erie,2021-02-03,199,111,0
Erie,2021-02-04,311,346,0
Erie,2021-02-05,467,128,0
Erie,2021-02-06,100,51,0
Erie,2021-02-07,62,2,0
Erie,2021-02-08,161,37,0
Erie,2021-02-09,190,61,0
Erie,2021-02-10,171,132,0
Erie,2021-02-11,171,497,0
Erie,2021-02-12,452,353,0
Erie,2021-02-13,131,77,0
Erie,2021-02-14,26,26,0
Erie,2021-02-15,71,278,0
Erie,2021-02-16,95,59,0
Erie,2021-02-17,142,159,0
Erie,2021-02-18,261,185,0
Erie,2021-02-19,70,450,0
Erie,2021-02-20,46,89,0
Erie,2021-02-21,14,56,0
Erie,2021-02-22,42,177,0
Erie,2021-02-23,78,229,0
Erie,2021-02-24,670,243,0
Erie,2021-02-25,395,481,0
Erie,2021-02-26,308,163,0
Erie,2021-02-27,732,65,0
Erie,2021-02-28,589,50,0
Erie,2021-03-01,126,133,0
Erie,2021-03-02,182,143,0
Erie,2021-03-03,387,143,0
